death_id,username,player_name,rank,cause_of_death,brute_damage,brain_damage,fire_damage,oxy_damage,tox_damage,clone_damage,stamina_damage,murder_suspect_username,murder_suspect_player_name,game_id
296,Lilly Howard,peer,Unassigned,Blunt-Force Trauma,0,0,0,0,0,0,0,,,110

307,Adamantine Gabbro,jofadda,Free Golem,Blunt-Force Trauma,186,0,60,0,0,0,0,,,111

308,Hayden Stroh,birdty,"Geneticist 
                Blood",Blunt-Force Trauma,188,0,0,25,0,0,0,Ricardo Bazuso,hideandseeklogic,111

301,Lilly Howard,peer,Unassigned,Blunt-Force Trauma,0,0,0,0,0,0,0,,,110

303,Ricardo Bazuso,hideandseeklogic,"Geneticist 
                Blood",Suffocation,95,0,4,108,0,0,0,,,110

297,Lilly Howard,peer,Unassigned,Blunt-Force Trauma,0,0,0,0,0,0,0,,,110

304,Ricardo Bazuso,hideandseeklogic,"Geneticist 
                Blood",Suffocation,3,0,82,131,0,0,0,,,110

294,Shannah Potter,birdty,Bartender,Blunt-Force Trauma,30,0,0,0,0,0,0,,,110

298,Duke Holloway,bigchungusfortheps4,Janitor,Blunt-Force Trauma,30,0,0,0,0,0,0,Casey Pearsall,mick1299,110

305,Braylon Mikhaylov,coffeesolid,Chief Engineer,Blunt-Force Trauma,40,0,0,0,0,0,0,Casey Pearsall,mick1299,110

302,Jeb Hutton,wondercaz,Detective,Severe Burns,56,0,125,24,0,0,0,Casey Pearsall,mick1299,110

300,Swarly Stinson,headlessgorilla,Chaplain,Severe Burns,53,0,139,18,0,0,9,Casey Pearsall,mick1299,110

309,Swarly Stinson,headlessgorilla,"Chaplain 
                Blood",Blunt-Force Trauma,199,0,10,1,0,0,0,Ricardo Bazuso,hideandseeklogic,111

320,Caiden Sloan,sammym,Hermit,Blunt-Force Trauma,159,3,0,0,0,0,0,Caiden Sloan,sammym,112

311,Cody Pershing,compano,Curator,Blunt-Force Trauma,210,0,0,7,0,0,0,Milo Jowers,theinvictus,111

319,Arturo Hill,gidkid,Assistant,Severe Burns,7,0,199,8,1,0,0,,,112

312,Braylon Mikhaylov,coffeesolid,Chief Engineer,Blunt-Force Trauma,115,0,85,15,29,0,0,,,111

317,Michael Boyd,lock1000,Roboticist,Blunt-Force Trauma,165,0,0,41,0,0,0,Jeb Hutton,wondercaz,112

321,Leslie Unk,sammym,Lavaland Syndicate,Blunt-Force Trauma,201,0,64,0,0,0,0,,,112

324,Morgan Thompson,birdty,Medical Doctor,Blunt-Force Trauma,132,0,44,48,0,0,0,Morgan Thompson,birdty,112

323,Casey Pearsall,mick1299,"Chief Medical Officer 
                Cha",Blunt-Force Trauma,214,0,0,0,0,0,0,Swarly Stinson,headlessgorilla,112

329,Romayne Sagan,pandiaa,Shaft Miner,Blunt-Force Trauma,207,0,0,1,0,0,0,Cormac Huxley,laketrash,113

326,Silent Night,rawkk,Mime,Blunt-Force Trauma,210,35,0,3,0,0,0,Romayne Sagan,pandiaa,113

315,Kaelyn Finlay,dawson1917,Unassigned,Suffocation,0,0,0,200,0,0,0,,,112

328,Romayne Sagan,pandiaa,Shaft Miner,Blunt-Force Trauma,221,0,0,0,0,0,0,Milo Jowers,theinvictus,113

327,Hul-Xil,jofadda,Ash Walker,Severe Burns,36,0,144,49,0,0,0,,,113

325,Gai-Neeus,jofadda,Ash Walker,Blunt-Force Trauma,247,0,0,0,0,0,0,,,113

318,Antarctica Libraria,wondercaz,"Head of Personnel 
                Cha",Blunt-Force Trauma,250,0,0,0,0,0,0,Swarly Stinson,headlessgorilla,112

322,Walter Evans,sammym,Lavaland Syndicate,Severe Burns,9,0,174,28,0,0,0,Walter Evans,sammym,112

316,Gin-Chulz,gregsuper,Assistant,Suffocation,40,0,0,63,0,0,0,,,112

313,Big Chungus,strengthofbear,Station Engineer,Blunt-Force Trauma,115,0,55,50,0,0,0,Big Chungus,strengthofbear,111

314,Adamantine Luster,jofadda,Free Golem,Suffocation,45,0,0,155,0,0,0,,,111

340,Default Cyborg-509,gregsuper,Cyborg,Blunt-Force Trauma,0,0,0,0,0,0,0,,,115

339,Rasputin Gravel,lock1000,Roboticist,Severe Burns,98,0,121,7,0,0,0,Rasputin Gravel,lock1000,115

341,Duke Holloway,bigchungusfortheps4,Roboticist,Blunt-Force Trauma,156,0,41,35,0,0,0,,,115

338,Teeka-Nema,allazar,Cook,Blunt-Force Trauma,212,0,9,0,0,0,0,Jeb Hutton,wondercaz,115

343,Bruce Bruceson,dqn,Station Engineer,Severe Burns,12,0,201,2,0,0,0,,,116

345,Swarly Stinson,headlessgorilla,Chaplain,Severe Burns,60,0,143,14,3,0,0,,,116

336,Henry Hice,crevette,Station Engineer,Severe Burns,29,0,133,65,0,0,0,,,115

,Casey Greenwood,jofadda,113

337,Juliana Ringer,doorbelle,Virologist,Severe Burns,104,0,116,0,6,0,0,,,115

333,Bob Ross,jofadda,Shaft Miner,Blunt-Force Trauma,100,0,26,100,0,0,0,,,115

347,Alex Dowdall,zanderdowdall,Shaft Miner,Blunt-Force Trauma,127,0,44,54,0,0,0,,,116

346,Sammy Mariano,sammym,Scientist,Suffocation,84,0,27,98,7,0,0,Sammy Mariano,sammym,116

335,Sammy Mariano,sammym,Chemist,Poisoning,0,0,0,0,10,0,0,Rasputin Gravel,lock1000,115

349,Kameron Harding,gregsuper,Assistant,Blunt-Force Trauma,194,28,0,35,0,0,0,Kameron Harding,gregsuper,116

332,Milo Jowers,theinvictus,Lawyer,Blunt-Force Trauma,217,0,0,0,0,0,0,Romayne Sagan,pandiaa,113

334,Kameron Harding,gregsuper,Assistant,Blunt-Force Trauma,104,5,0,98,0,0,0,Kameron Harding,gregsuper,115

348,Quiana Black,vincent112,Captain,Blunt-Force Trauma,115,77,25,3,71,0,100,Ricardo Bazuso,hideandseeklogic,116

342,Bailey Rockwell,sbish77,Scientist,Severe Burns,29,0,147,26,6,0,0,,,116

331,Duke Holloway,bigchungusfortheps4,Scientist,Blunt-Force Trauma,225,0,0,0,0,0,0,Dayna Zimmer,birdty,113

344,Lia Wardle,k59,Roboticist,Severe Burns,0,0,199,5,8,0,0,Lia Wardle,k59,116

361,Bob Ross,jofadda,Shaft Miner,Blunt-Force Trauma,168,0,56,7,0,0,0,,,117

360,Emely Hill,gregsuper,Assistant,Severe Burns,16,0,198,0,0,0,0,Emely Hill,gregsuper,117

363,Yanky Stoopenstash,birdty,Clown,Blunt-Force Trauma,125,0,0,97,0,0,0,Jeb Hutton,wondercaz,117

355,Juliet Wentzel,birdty,"Geneticist 
                Blood",Blunt-Force Trauma,251,18,0,0,0,0,0,Swarly Stinson,headlessgorilla,116

364,PeePee Head,batcurglar,Bartender,Blunt-Force Trauma,124,0,0,97,0,0,0,,,117

354,Cormac Huxley,laketrash,Quartermaster,Blunt-Force Trauma,239,0,0,0,0,0,0,Swarly Stinson,headlessgorilla,116

351,Jeb Hutton,wondercaz,"Head of Personnel 
                Blood",Severe Burns,0,0,222,0,0,0,24,,,116

359,Henry Hice,crevette,Station Engineer,Severe Burns,0,0,165,62,0,0,0,,,116

358,Cameron Gronko,dqn,Station Engineer,Blunt-Force Trauma,252,60,0,0,0,0,0,,,116

353,Dick Jonson,lifeispain,Medical Doctor,Blunt-Force Trauma,251,0,5,0,0,0,0,Swarly Stinson,headlessgorilla,116

367,Jeb Hutton,wondercaz,Head of Personnel,Blunt-Force Trauma,221,0,0,13,0,0,0,Emely Hill,gregsuper,117

352,PeePee Head,batcurglar,"Bartender 
                Blood",Severe Burns,4,0,138,56,2,0,0,Ricardo Bazuso,hideandseeklogic,116

368,Vladimir Ruski,lock1000,Geneticist,Blunt-Force Trauma,134,0,43,48,0,0,0,,,117

356,Swarly Stinson,headlessgorilla,Chaplain,Blunt-Force Trauma,257,60,0,0,0,0,0,,,116

350,Vladimir Ruski,lock1000,Geneticist,Suffocation,1,0,4,193,2,0,0,,,116

365,Antarctica Libraria,tapiocasquid,Security Officer,Blunt-Force Trauma,227,0,0,11,0,0,0,,,117

362,Emely Hill,gregsuper,Assistant,Blunt-Force Trauma,107,3,0,98,0,0,0,Emely Hill,gregsuper,117

rilla,116

366,Omar Anderson,theinvictus,Captain,Blunt-Force Trauma,110,0,0,108,0,0,0,,,117

369,Braylon Mikhaylov,coffeesolid,Roboticist,Blunt-Force Trauma,222,0,0,0,0,0,64,Swarly Stinson,headlessgorilla,117

383,Sammy Mariano,sammym,Chemist,Poisoning,0,0,5,12,186,0,0,,,123

372,Lance Carter,theafilo,Assistant,Blunt-Force Trauma,240,0,0,0,0,0,0,,,118

373,Omar Anderson,theinvictus,Lawyer,Severe Burns,0,0,160,40,0,0,0,,,118

385,Binyaar-Tan,allazar,Scientist,Blunt-Force Trauma,156,0,0,6,50,0,0,Tan-tan Chatian,skillix,124

380,Bob Ross,jofadda,Shaft Miner,Blunt-Force Trauma,176,0,0,0,0,0,0,,,121

374,Chad Samuels,crazyaxekiller,Cook,Severe Burns,0,0,204,0,0,0,0,Jeb Hutton,wondercaz,118

382,Sammy Mariano,sammym,Chemist,Poor Cloning Technique,31,0,0,9,57,112,0,,,123

389,Jeb Hutton,wondercaz,Shaft Miner,Severe Burns,0,0,198,11,0,0,0,Jeb Hutton,wondercaz,124

371,Casey Pearsall,mick1299,Chief Engineer,Blunt-Force Trauma,100,0,0,21,94,3,0,Casey Pearsall,mick1299,117

384,Simski Gombrov DCCXVIII,trexdude,Captain,Blunt-Force Trauma,107,0,0,0,0,0,0,Sammy Mariano,sammym,123

370,Dazza Krist,cheapchrome,Station Engineer,Poisoning,8,0,1,0,52,0,0,,,117

388,Cheri Ryals,peer,Scientist,Blunt-Force Trauma,120,0,90,3,0,0,0,Omar Anderson,theinvictus,124

378,Bob Ross,jofadda,Shaft Miner,Blunt-Force Trauma,245,0,0,3,0,0,0,Bob Ross,jofadda,119

375,Lilly Howard,peer,Cargo Technician,Severe Burns,0,0,15,0,0,0,0,,,118

376,Lilly Howard,peer,Cargo Technician,Blunt-Force Trauma,0,0,0,0,0,0,0,,,118

379,Cormac Huxley,laketrash,Captain,Suffocation,4,0,0,196,0,0,0,Cormac Huxley,laketrash,119

386,Silence,dawson1917,Mime,Blunt-Force Trauma,50,0,0,0,0,0,0,Vladimir Ruski,lock1000,124

377,Lilly Howard,peer,Cargo Technician,Blunt-Force Trauma,0,0,0,0,0,0,0,,,118

387,Ghaz Thracka,greenestofdaboiz,Cargo Technician,Severe Burns,0,0,225,13,0,0,0,Ghaz Thracka,greenestofdaboiz,124

381,Simski Gombrov DCCV,trexdude,Station Engineer,Blunt-Force Trauma,226,0,3,17,0,0,0,Simski Gombrov DCCV,trexdude,122

391,Vladimir Ruski,lock1000,Chaplain,Severe Burns,36,0,119,58,0,0,0,Vladimir Ruski,lock1000,124

125

390,Cormac Huxley,laketrash,Quartermaster,Severe Burns,42,0,130,39,0,0,0,Cormac Huxley,laketrash,124

409,Galton,doorbelle,Clown,Severe Burns,0,0,236,3,0,0,0,Galton,doorbelle,127

408,Jeb Hutton,wondercaz,Security Officer,Severe Burns,24,0,192,5,0,0,0,Skylar Pritchard,badguy1009,127

392,Tan-tan Chatian,skillix,"Chemist 
                Blood",Blunt-Force Trauma,148,0,44,35,0,0,0,,,124

407,Brennan Cowart,netzratte,Scientist,Blunt-Force Trauma,188,0,0,8,6,16,0,Braylon Mikhaylov,coffeesolid,127

406,Emely Hill,gregsuper,Assistant,Suffocation,94,0,0,114,0,0,0,Emely Hill,gregsuper,127

415,Javier Ryals,janjoofcalradia,Shaft Miner,Blunt-Force Trauma,169,0,56,8,0,0,0,,,128

422,Kristopher Johnson,janjoofcalradia,Beach Bum,Severe Burns,0,0,201,7,0,0,0,,,128

420,Delma Harris,msflatgub,Station Engineer,Poor Cloning Technique,48,0,5,9,49,96,0,Delma Harris,msflatgub,128

410,Reagan Oneal,0x001,Botanist,Severe Burns,0,8,209,9,0,0,0,Sammy Mariano,sammym,127

413,Skylar Pritchard,badguy1009,Scientist,Suffocation,75,0,5,125,0,0,0,Braylon Mikhaylov,coffeesolid,127

425,Skylar Pritchard,badguy1009,"Scientist 
                Blood",Blunt-Force Trauma,133,0,122,0,0,0,0,Jeb Hutton,wondercaz,128

419,Javier Ryals,janjoofcalradia,Shaft Miner,Blunt-Force Trauma,150,0,0,0,0,0,0,,,128

423,Lorenzo Baskett,byzantion,Medical Doctor,Suffocation,63,0,0,147,0,0,0,Olivia Jardine,doorbelle,128

416,Brennan Cowart,netzratte,"Shaft Miner 
                Blood",Blunt-Force Trauma,262,0,0,0,0,0,0,,,128

426,Michael Hard,coffeesolid,Atmospheric Technician,Suffocation,0,60,0,140,0,60,0,,,128

414,Xenon CXI,cubetastic,Atmospheric Technician,Blunt-Force Trauma,216,0,0,0,0,0,0,Brennan Cowart,netzratte,127

411,Joey Chadsworth,lock1000,Warden,Suffocation,95,31,6,100,0,0,0,Joey Chadsworth,lock1000,127

418,Bob Ross,jofadda,Shaft Miner,Severe Burns,0,0,221,2,0,0,0,Bob Ross,jofadda,128

427,Terra Andedare,mcterra,"Shaft Miner 
                Cha",Blunt-Force Trauma,241,0,0,9,0,0,0,,,130

421,Michael Hard,coffeesolid,Atmospheric Technician,Blunt-Force Trauma,119,0,4,7,35,64,0,Michael Hard,coffeesolid,128

428,Bob Ross,jofadda,Shaft Miner,Blunt-Force Trauma,228,0,0,5,0,0,0,,,130

429,Michael Hard,coffeesolid,Shaft Miner,Blunt-Force Trauma,132,0,26,0,0,0,0,,,130

417,Silence,dawson1917,Mime,Severe Burns,70,0,137,10,0,0,22,,,128

424,Riley Werthmath,lock1000,"Chaplain 
                Blood",Suffocation,0,0,0,200,0,0,0,Casey Pearsall,mick1299,128

437,Onuja-Hareeya,allazar,Chaplain,Blunt-Force Trauma,83,0,19,0,0,0,0,Cormac Huxley,laketrash,130

439,Duke Holloway,bigchungusfortheps4,Botanist,Blunt-Force Trauma,230,0,0,0,2,0,0,Ricardo Bazuso,hideandseeklogic,130

430,Skylar Pritchard,badguy1009,Scientist,Blunt-Force Trauma,175,0,45,1,0,0,0,Delma Harris,msflatgub,130

433,Ex Bonks,strengthofbear,Botanist,Blunt-Force Trauma,210,0,0,5,0,0,0,Ricardo Bazuso,hideandseeklogic,130

446,Dayana Black,peer,"Scientist 
                Servant Of",Blunt-Force Trauma,127,0,96,10,0,0,0,Cor447,Bob Ross,jofadda,Shaft Miner,Poisoning,45,0,20,37,105,0,0,Bob Ross,jofadda,130

y,laketrash,131

432,Delma Harris,msflatgub,"Atmospheric Technician 
                Cha",Severe Burns,4,0,200,3,0,0,0,Jeb Hutton,wondercaz,130

445,Jeb Hutton,wondercaz,Head of Personnel,Blunt-Force Trauma,244,0,0,0,0,0,0,Cormac Huxley,laketrash,130

438,Kai Millhouse,zetsumeitaicho,Station Engineer,Blunt-Force Trauma,220,0,3,0,0,0,0,Ricardo Bazuso,hideandseeklogic,130

444,Casey Pearsall,mick1299,Chief Engineer,Severe Burns,84,0,146,1,0,0,0,Dawson Kopper,dawson1917,130

441,Casey Pearsall,mick1299,Chief Engineer,Severe Burns,28,0,156,33,0,0,0,Casey Pearsall,mick1299,130

448,Duke Holloway,bigchungusfortheps4,Botanist,Blunt-Force Trauma,95,0,73,48,0,0,0,Dawson Kopper,dawson1917,130

440,Ricardo Bazuso,hideandseeklogic,Chemist,Severe Burns,54,53,100,69,0,0,0,Cormac Huxley,laketrash,130

434,Delma Harris,msflatgub,"Atmospheric Technician 
                Cha",Severe Burns,90,0,120,2,0,0,0,Jeb Hutton,wondercaz,130

436,Skylar Pritchard,msflatgub,"Atmospheric Technician 
                Cha",Blunt-Force Trauma,170,0,50,2,0,0,0,Jeb Hutton,wondercaz,130

443,Casey Pearsall,mick1299,Chief Engineer,Severe Burns,104,0,129,0,0,0,0,Dawson Kopper,dawson1917,130

457,Skylar Pritchard,badguy1009,Scientist,Suffocation,57,0,9,145,0,0,0,,,135

455,Skylar Pritchard,badguy1009,Scientist,Blunt-Force Trauma,93,0,49,76,0,0,0,,,134

469,Cormac Huxley,laketrash,Quartermaster,Blunt-Force Trauma,207,0,0,12,0,0,86,Swarly Stinson,headlessgorilla,137

465,Jeb Hutton,wondercaz,Detective,Suffocation,40,0,0,64,0,0,0,,,136

458,Plasteel Volcano,badguy1009,Free Golem,Poisoning,55,0,0,0,150,0,0,,,135

456,Bob Ross,jofadda,Roboticist,Blunt-Force Trauma,143,0,34,46,0,0,0,,,135

462,Cormac Huxley,laketrash,Research Director,Severe Burns,21,0,199,1,0,0,0,,,136

450,Mariah Oneal,sylrene,Roboticist,Blunt-Force Trauma,50,0,0,0,0,0,0,,,131

452,Bob Ross,jofadda,Shaft Miner,Blunt-Force Trauma,128,0,44,52,0,0,0,,,132

451,Steve Stevenson,netzratte,Scientist,Severe Burns,8,0,97,97,0,0,0,Steve Stevenson,netzratte,131

453,Bob Ross,jofadda,Shaft Miner,Blunt-Force Trauma,110,0,61,51,0,0,0,,,133

461,Waldo,mcterra,Unassigned,Blunt-Force Trauma,0,0,0,0,0,0,0,,,136

454,Bob Ross,jofadda,Roboticist,Blunt-Force Trauma,139,0,3,76,0,0,0,,,134

460,Braxton Aggley,noisy123456,Medical Doctor,Suffocation,0,0,0,200,0,0,0,,,135

463,Cormac Huxley,laketrash,Research Director,Suffocation,0,0,0,200,0,0,0,,,136

467,Greg House,lock1000,Chief Medical Officer,Blunt-Force Trauma,127,0,33,65,0,0,0,Greg House,lock1000,137

464,Kellen Roby,noisy123456,Medical Doctor,Suffocation,2,0,0,199,0,0,0,,,136

468,Sammy Mariano,sammym,Chemist,Blunt-Force Trauma,233,0,0,2,0,0,67,Swarly Stinson,headlessgorilla,137

466,Terra Andedare,mcterra,Shaft Miner,Blunt-Force Trauma,214,0,0,1,0,0,0,Swarly Stinson,headlessgorilla,136

459,Antarctica Libraria,tapiocasquid,Station Engineer,Blunt-Force Trauma,0,0,0,0,0,0,0,,,135

486,Casey Pearsall,mick1299,Chief Engineer,Blunt-Force Trauma,130,0,0,83,0,0,0,Mary Rockwell,skillix,140

484,Antarctica Libraria,tapiocasquid,Shaft Miner,Poisoning,35,0,40,6,130,0,0,Mary Rockwell,skillix,140

470,Swarly Stinson,headlessgorilla,Chaplain,Blunt-Force Trauma,0,0,0,0,0,0,0,Greg House,lock1000,138

475,Jeb Hutton,wondercaz,"Chaplain 
                Blood",Blunt-Force Trauma,256,0,0,4,0,0,0,Jeb Hutton,wondercaz,139

477,Honk Hogan,headlessgorilla,Clown,Blunt-Force Trauma,300,0,0,0,0,0,0,Honk Hogan,headlessgorilla,139

489,Jayson Driggers,looterpenguinz,Geneticist,Blunt-Force Trauma,131,0,45,48,0,0,0,,,140

482,Terra Andedare,mcterra,Cook,Blunt-Force Trauma,204,0,8,2,6,14,0,,,140

476,Nancy Muggins,peer,"Scientist 
                Blood",Blunt-Force Trauma,173,0,30,39,0,0,0,Nancy Muggins,peer,139

485,Waffle Holdings Operative #1,lock1000,"Lone Operative 
                Lone Op",Blunt-Force Trauma,23,0,0,0,0,0,0,Mary Rockwell,skillix,140

480,Cormac Huxley,laketrash,Captain,Blunt-Force Trauma,236,0,8,0,0,0,0,,,139

474,Casey Pearsall,mick1299,Chief Engineer,Blunt-Force Trauma,212,0,20,11,0,0,0,,,139

483,Joshua Cranberry,lock1000,Bartender,Suffocation,4,0,0,196,0,0,0,Joshua Cranberry,lock1000,140

472,Jeb Hutton,wondercaz,Head of Personnel,Blunt-Force Trauma,149,0,0,76,0,0,0,,,138

487,Antarctica Libraria,tapiocasquid,Shaft Miner,Blunt-Force Trauma,100,60,50,6,0,60,0,Mary Rockwell,skillix,140

478,Nancy Muggins,peer,"Scientist 
                Blood",Blunt-Force Trauma,249,0,8,5,0,0,0,,,139

488,Mary Rockwell,skillix,Head of Security,Crippling Brain Damage,112,199,0,92,0,0,0,Mary Rockwell,skillix,140

479,Michael Hard,coffeesolid,Atmospheric Technician,Severe Burns,26,0,201,9,0,0,0,,,139

471,Greg House,lock1000,Medical Doctor,Blunt-Force Trauma,144,0,0,64,0,0,0,Swarly Stinson,headlessgorilla,138

481,Cormac Huxley,laketrash,Quartermaster,Blunt-Force Trauma,135,0,115,0,0,0,0,,,140

493,Rikeruu,gunguygames,Mime,Blunt-Force Trauma,109,0,72,47,0,0,0,Grandmas Gucci Coochie,kezzawozza,141

494,Guesspo Sanchez,godhatesweebs,Shaft Miner,Severe Burns,0,0,235,5,0,0,0,Guesspo Sanchez,godhatesweebs,141

500,Ricardo Bazuso,hideandseeklogic,Captain,Blunt-Force Trauma,153,0,39,50,0,0,0,Cormac Huxley,laketrash,141

497,Shaun Jardine,sherief,Scientist,Blunt-Force Trauma,177,0,39,9,0,0,0,Linden Bicknell,degeneracy,141

492,Rube Snodgrass,snoqt,Station Engineer,Poisoning,0,0,5,64,133,0,0,,,141

507,Bob Ross,jofadda,Shaft Miner,Severe Burns,55,0,108,64,0,0,0,Bob Ross,jofadda,142

503,Adamantine Slate,a112,Free Golem,Blunt-Force Trauma,245,0,0,0,0,0,0,,,142

504,Adamantine Tidal,a112,Free Golem,Blunt-Force Trauma,176,0,0,54,0,0,0,,,142

498,Grandmas Gucci Coochie,kezzawozza,Clown,Blunt-Force Trauma,162,0,48,0,5,0,0,Ryan Marley,lock1000,141

508,Rube Snodgrass,snoqt,Cargo Technician,Blunt-Force Trauma,128,0,48,49,0,0,0,,,142

509,Swarly Stinson,headlessgorilla,Chaplain,Severe Burns,32,4,130,1,18,37,0,Ricardo Bazuso,hideandseeklogic,142

499,Drake,a112,Station Engineer,Blunt-Force Trauma,205,0,34,0,0,0,0,Cormac Huxley,laketrash,141

496,Michael Hard,coffeesolid,Shaft Miner,Severe Burns,0,0,241,0,0,0,0,Michael Hard,coffeesolid,141

502,Cormac Huxley,laketrash,Quartermaster,Blunt-Force Trauma,167,0,56,7,1,0,0,Cormac Huxley,laketrash,141

505,Cormac Huxley,laketrash,Quartermaster,Suffocation,0,0,12,188,0,0,0,,,142

506,Darren Eliza,scansa,Cook,Blunt-Force Trauma,195,0,21,1,0,0,0,Marlon Fischer,lock1000,142

495,Grandmas Gucci Coochie,kezzawozza,Clown,Blunt-Force Trauma,180,25,0,31,0,0,0,Terra Andedare,mcterra,141

491,Bob Ross,jofadda,Shaft Miner,Blunt-Force Trauma,246,0,0,0,0,0,0,Bob Ross,jofadda,141

490,Zoey Brown,doorbelle,Virologist,Blunt-Force Trauma,164,0,57,11,0,0,0,,,140

501,Jamar Donkin,jofadda,Translocated Vet,Blunt-Force Trauma,176,0,27,19,6,0,0,Cormac Huxley,laketrash,141

523,Bob Ross,jofadda,Shaft Miner,Blunt-Force Trauma,145,0,0,79,0,0,0,,,144

529,Dawson Kopper,dawson1917,"Assistant 
                Syndicate M",Severe Burns,0,0,200,0,0,0,0,Dawson Kopper,dawson1917,147

514,Marlon Fischer,lock1000,Bartender,Suffocation,0,0,0,200,0,0,0,Bruce Bruceson,dqn,142

526,Skylar Pritchard,badguy1009,Scientist,Blunt-Force Trauma,247,0,0,0,0,0,0,,,145

513,Everett Stocker,robotjesus,Scientist,Severe Burns,0,0,197,7,2,0,0,,,142

510,Minnie Begum,noobean,Detective,Suffocation,67,0,0,137,0,0,0,Hanky Panky,doorbelle,142

525,Bob Ross,jofadda,Shaft Miner,Blunt-Force Trauma,0,0,0,0,0,0,0,,,144

517,Omar Anderson,theinvictus,Lawyer,Severe Burns,0,0,200,5,0,0,0,,,143

524,Skylar Pritchard,badguy1009,"Scientist 
                Blood",Blunt-Force Trauma,215,0,0,1,0,0,0,Bob Ross,jofadda,144

522,Cormac Huxley,laketrash,Quartermaster,Blunt-Force Trauma,152,0,36,35,0,0,0,,,143

520,Bob Ross,jofadda,Shaft Miner,Blunt-Force Trauma,247,0,0,5,0,0,0,,,143

519,Guesspo Sanchez,godhatesweebs,Roboticist,Severe Burns,30,0,100,17,0,0,0,Ricardo Bazuso,hideandseeklogic,143

527,Ricardo Bazuso,hideandseeklogic,Chemist,Blunt-Force Trauma,239,0,0,0,0,0,0,,,146

511,Omar Anderson,theinvictus,Captain,Blunt-Force Trauma,120,0,85,1,0,0,39,Ricardo Bazuso,hideandseeklogic,142

521,Yanky Stoopenstash,birdty,Clown,Suffocation,52,0,58,100,2,0,0,Yanky Stoopenstash,birdty,143

516,Adamantine Foliation,jofadda,Free Golem,Blunt-Force Trauma,257,0,0,0,0,0,0,Adamantine Foliation,jofadda,142

512,Michael Hard,coffeesolid,Chief Engineer,Suffocation,99,0,0,122,0,0,0,Hanky Panky,doorbelle,142

528,Dawson Kopper,dawson1917,"Assistant 
                Syndicate M",Severe Burns,0,0,200,0,0,0,0,Dawson Kopper,dawson1917,147

518,Michael Hard,coffeesolid,Chief Engineer,Blunt-Force Trauma,30,0,0,0,2,0,19,Ricardo Bazuso,hideandseeklogic,143

515,Johan Johanson,kompot1991,Assistant,Suffocation,0,0,0,200,0,0,0,Ricardo Bazuso,hideandseeklogic,142

543,Terra Andedare,mcterra,Captain,Suffocation,0,0,0,200,0,0,0,,,150

537,Terra Andedare,mcterra,Chief Medical Officer,Severe Burns,103,0,137,0,0,0,0,,,149

533,Monte Foster,noisy123456,Chief Engineer,Severe Burns,5,0,195,0,0,0,0,Simski Gombrov,trexdude,149

544,Lindsie Powell,birdty,Research Director,Suffocation,0,50,0,200,0,0,0,Swarly Stinson,headlessgorilla,150

545,Lindsie Powell,birdty,Research Director,Suffocation,27,100,0,174,0,0,0,Swarly Stinson,headlessgorilla,150

532,Chad Samuels,crazyaxekiller,Chemist,Suffocation,7,0,0,149,0,46,0,Chad Samuels,crazyaxekiller,148

536,Goodwin Schaeffer,777joshua777,Shaft Miner,Blunt-Force Trauma,199,0,0,26,0,0,0,Goodwin Schaeffer,777joshua777,149

530,Skylar Pritchard,badguy1009,Scientist,Severe Burns,0,0,240,0,0,0,0,,,147

535,Monte Foster,noisy123456,Chief Engineer,Blunt-Force Trauma,200,0,0,0,0,0,0,,,149

534,Monte Foster,noisy123456,Chief Engineer,Severe Burns,0,0,168,40,0,0,0,,,149

531,Hayden Holmes,jameshaller345,Scientist,Poisoning,21,0,0,29,150,0,0,Hayden Holmes,jameshaller345,148

539,Bruce Bruceson,dqn,Head of Personnel,Suffocation,12,0,0,96,95,0,0,Simski Gombrov,trexdude,149

540,Goodwin Schaeffer,777joshua777,Assistant,Severe Burns,0,0,229,1,0,0,0,,,150

547,Pieface McGee,craxe621,Clown,Blunt-Force Trauma,180,0,0,27,0,0,0,Johan Johanson,kompot1991,150

538,Sammy Mariano,sammym,Medical Doctor,Blunt-Force Trauma,223,9,0,1,0,0,0,Quiet,lock1000,149

541,Lindsie Powell,birdty,Research Director,Suffocation,80,0,1,122,0,0,0,,,150

542,Michael Hard,coffeesolid,Shaft Miner,Severe Burns,85,0,101,21,0,0,0,Michael Hard,coffeesolid,150

546,Everett Stocker,robotjesus,Scientist,Blunt-Force Trauma,179,0,55,5,0,0,0,,,150

548,Marlon Fischer,lock1000,Bartender,Suffocation,75,0,11,128,0,0,0,Marlon Fischer,lock1000,150

549,Everett Stocker,robotjesus,Scientist,Blunt-Force Trauma,96,0,65,0,0,0,0,Everett Stocker,robotjesus,150

568,Skylar Pritchard,badguy1009,Scientist,Blunt-Force Trauma,203,0,0,0,0,0,0,Lifts-Seed,headlessgorilla,151

